날짜,구분,지역,수치
2009-09-01,아파트실거래가격지수,충북,71.7
2009-10-01,아파트실거래가격지수,충북,72.2
2009-11-01,아파트실거래가격지수,충북,72.0
2009-12-01,아파트실거래가격지수,충북,72.4
2010-01-01,아파트실거래가격지수,충북,72.7
2010-02-01,아파트실거래가격지수,충북,72.8
2010-03-01,아파트실거래가격지수,충북,73.5
2010-04-01,아파트실거래가격지수,충북,74.0
2010-05-01,아파트실거래가격지수,충북,74.1
2010-06-01,아파트실거래가격지수,충북,74.0
2010-07-01,아파트실거래가격지수,충북,74.6
2010-08-01,아파트실거래가격지수,충북,75.1
2010-09-01,아파트실거래가격지수,충북,75.4
2010-10-01,아파트실거래가격지수,충북,76.0
2010-11-01,아파트실거래가격지수,충북,76.7
2010-12-01,아파트실거래가격지수,충북,76.7
2011-01-01,아파트실거래가격지수,충북,78.8
2011-02-01,아파트실거래가격지수,충북,80.0
2011-03-01,아파트실거래가격지수,충북,81.6
2011-04-01,아파트실거래가격지수,충북,82.7
2011-05-01,아파트실거래가격지수,충북,83.2
2011-06-01,아파트실거래가격지수,충북,84.9
2011-07-01,아파트실거래가격지수,충북,86.1
2011-08-01,아파트실거래가격지수,충북,87.4
2011-09-01,아파트실거래가격지수,충북,88.7
2011-10-01,아파트실거래가격지수,충북,90.1
2011-11-01,아파트실거래가격지수,충북,90.3
2011-12-01,아파트실거래가격지수,충북,90.0
2012-01-01,아파트실거래가격지수,충북,92.2
2012-02-01,아파트실거래가격지수,충북,92.8
2012-03-01,아파트실거래가격지수,충북,93.4
2012-04-01,아파트실거래가격지수,충북,94.0
2012-05-01,아파트실거래가격지수,충북,94.0
2012-06-01,아파트실거래가격지수,충북,93.4
2012-07-01,아파트실거래가격지수,충북,94.0
2012-08-01,아파트실거래가격지수,충북,94.6
2012-09-01,아파트실거래가격지수,충북,95.5
2012-10-01,아파트실거래가격지수,충북,95.1
2012-11-01,아파트실거래가격지수,충북,94.3
2012-12-01,아파트실거래가격지수,충북,93.8
2013-01-01,아파트실거래가격지수,충북,95.3
2013-02-01,아파트실거래가격지수,충북,96.4
2013-03-01,아파트실거래가격지수,충북,96.3
2013-04-01,아파트실거래가격지수,충북,96.1
2013-05-01,아파트실거래가격지수,충북,96.2
2013-06-01,아파트실거래가격지수,충북,95.3
2013-07-01,아파트실거래가격지수,충북,96.9
2013-08-01,아파트실거래가격지수,충북,96.8
2013-09-01,아파트실거래가격지수,충북,98.0
2013-10-01,아파트실거래가격지수,충북,97.7
2013-11-01,아파트실거래가격지수,충북,98.1
2013-12-01,아파트실거래가격지수,충북,98.4
2014-01-01,아파트실거래가격지수,충북,99.5
2014-02-01,아파트실거래가격지수,충북,100.0
2014-03-01,아파트실거래가격지수,충북,101.1
2014-04-01,아파트실거래가격지수,충북,101.2
2014-05-01,아파트실거래가격지수,충북,102.3
2014-06-01,아파트실거래가격지수,충북,103.4
2014-07-01,아파트실거래가격지수,충북,104.0
2014-08-01,아파트실거래가격지수,충북,104.2
2014-09-01,아파트실거래가격지수,충북,105.7
2014-10-01,아파트실거래가격지수,충북,106.6
2014-11-01,아파트실거래가격지수,충북,106.6
2014-12-01,아파트실거래가격지수,충북,106.8
2015-01-01,아파트실거래가격지수,충북,107.2
2015-02-01,아파트실거래가격지수,충북,107.4
2015-03-01,아파트실거래가격지수,충북,107.5
2015-04-01,아파트실거래가격지수,충북,107.1
2015-05-01,아파트실거래가격지수,충북,106.3
2015-06-01,아파트실거래가격지수,충북,106.2
2015-07-01,아파트실거래가격지수,충북,106.7
2015-08-01,아파트실거래가격지수,충북,106.3
2015-09-01,아파트실거래가격지수,충북,106.5
2015-10-01,아파트실거래가격지수,충북,106.5
2015-11-01,아파트실거래가격지수,충북,106.0
2015-12-01,아파트실거래가격지수,충북,105.0
2016-01-01,아파트실거래가격지수,충북,105.1
2016-02-01,아파트실거래가격지수,충북,104.6
2016-03-01,아파트실거래가격지수,충북,103.9
2016-04-01,아파트실거래가격지수,충북,103.6
2016-05-01,아파트실거래가격지수,충북,103.6
2016-06-01,아파트실거래가격지수,충북,103.2
2016-07-01,아파트실거래가격지수,충북,103.0
2016-08-01,아파트실거래가격지수,충북,102.4
2016-09-01,아파트실거래가격지수,충북,102.9
2016-10-01,아파트실거래가격지수,충북,102.4
2016-11-01,아파트실거래가격지수,충북,102.2
2016-12-01,아파트실거래가격지수,충북,101.5
2017-01-01,아파트실거래가격지수,충북,101.5
2017-02-01,아파트실거래가격지수,충북,101.7
2017-03-01,아파트실거래가격지수,충북,101.8
2017-04-01,아파트실거래가격지수,충북,100.9
2017-05-01,아파트실거래가격지수,충북,101.1
2017-06-01,아파트실거래가격지수,충북,101.0
2017-07-01,아파트실거래가격지수,충북,100.3
2017-08-01,아파트실거래가격지수,충북,100.3
2017-09-01,아파트실거래가격지수,충북,100.5
2017-10-01,아파트실거래가격지수,충북,99.6
2017-11-01,아파트실거래가격지수,충북,100.0
2017-12-01,아파트실거래가격지수,충북,99.1
2018-01-01,아파트실거래가격지수,충북,98.1
2018-02-01,아파트실거래가격지수,충북,98.6
2018-03-01,아파트실거래가격지수,충북,98.0
2018-04-01,아파트실거래가격지수,충북,97.2
2018-05-01,아파트실거래가격지수,충북,96.5
2018-06-01,아파트실거래가격지수,충북,95.9
2018-07-01,아파트실거래가격지수,충북,95.1
2018-08-01,아파트실거래가격지수,충북,94.3
2018-09-01,아파트실거래가격지수,충북,94.4
2018-10-01,아파트실거래가격지수,충북,93.2
2018-11-01,아파트실거래가격지수,충북,92.4
2018-12-01,아파트실거래가격지수,충북,90.6
2019-01-01,아파트실거래가격지수,충북,90.5
2019-02-01,아파트실거래가격지수,충북,90.0
2019-03-01,아파트실거래가격지수,충북,88.9
2019-04-01,아파트실거래가격지수,충북,88.4
2019-05-01,아파트실거래가격지수,충북,87.5
2019-06-01,아파트실거래가격지수,충북,86.6
2019-07-01,아파트실거래가격지수,충북,87.4
2019-08-01,아파트실거래가격지수,충북,86.9
2019-09-01,아파트실거래가격지수,충북,86.5
2019-10-01,아파트실거래가격지수,충북,86.4
2019-11-01,아파트실거래가격지수,충북,86.1
2019-12-01,아파트실거래가격지수,충북,86.7
2020-01-01,아파트실거래가격지수,충북,87.1
2020-02-01,아파트실거래가격지수,충북,88.0
2020-03-01,아파트실거래가격지수,충북,87.7
2020-04-01,아파트실거래가격지수,충북,88.2
2020-05-01,아파트실거래가격지수,충북,90.6
2020-06-01,아파트실거래가격지수,충북,93.6
2020-07-01,아파트실거래가격지수,충북,94.0
2020-08-01,아파트실거래가격지수,충북,93.7
2020-09-01,아파트실거래가격지수,충북,94.0
2020-10-01,아파트실거래가격지수,충북,95.0
2020-11-01,아파트실거래가격지수,충북,96.0
2020-12-01,아파트실거래가격지수,충북,97.5
2021-01-01,아파트실거래가격지수,충북,99.9
2007-01-01,주택건설인허가실적,충북,188.0
2007-02-01,주택건설인허가실적,충북,493.0
2007-03-01,주택건설인허가실적,충북,1187.0
2007-04-01,주택건설인허가실적,충북,1651.0
2007-05-01,주택건설인허가실적,충북,2331.0
2007-06-01,주택건설인허가실적,충북,4880.0
2007-07-01,주택건설인허가실적,충북,4880.0
2007-08-01,주택건설인허가실적,충북,4880.0
2007-09-01,주택건설인허가실적,충북,4880.0
2007-10-01,주택건설인허가실적,충북,4880.0
2007-11-01,주택건설인허가실적,충북,15177.0
2007-12-01,주택건설인허가실적,충북,19983.0
2008-01-01,주택건설인허가실적,충북,664.0
2008-02-01,주택건설인허가실적,충북,971.0
2008-03-01,주택건설인허가실적,충북,1486.0
2008-04-01,주택건설인허가실적,충북,1969.0
2008-05-01,주택건설인허가실적,충북,2846.0
2008-06-01,주택건설인허가실적,충북,3621.0
2008-07-01,주택건설인허가실적,충북,3934.0
2008-08-01,주택건설인허가실적,충북,4215.0
2008-09-01,주택건설인허가실적,충북,5041.0
2008-10-01,주택건설인허가실적,충북,6213.0
2008-11-01,주택건설인허가실적,충북,7695.0
2008-12-01,주택건설인허가실적,충북,10014.0
2009-01-01,주택건설인허가실적,충북,1956.0
2009-02-01,주택건설인허가실적,충북,2219.0
2009-03-01,주택건설인허가실적,충북,2800.0
2009-04-01,주택건설인허가실적,충북,3176.0
2009-05-01,주택건설인허가실적,충북,3988.0
2009-06-01,주택건설인허가실적,충북,4371.0
2009-07-01,주택건설인허가실적,충북,4755.0
2009-08-01,주택건설인허가실적,충북,5260.0
2009-09-01,주택건설인허가실적,충북,6955.0
2009-10-01,주택건설인허가실적,충북,7398.0
2009-11-01,주택건설인허가실적,충북,7735.0
2009-12-01,주택건설인허가실적,충북,11537.0
2010-01-01,주택건설인허가실적,충북,262.0
2010-02-01,주택건설인허가실적,충북,538.0
2010-03-01,주택건설인허가실적,충북,995.0
2010-04-01,주택건설인허가실적,충북,1528.0
2010-05-01,주택건설인허가실적,충북,1984.0
2010-06-01,주택건설인허가실적,충북,2451.0
2010-07-01,주택건설인허가실적,충북,3599.0
2010-08-01,주택건설인허가실적,충북,4003.0
2010-09-01,주택건설인허가실적,충북,4385.0
2010-10-01,주택건설인허가실적,충북,4811.0
2010-11-01,주택건설인허가실적,충북,5245.0
2010-12-01,주택건설인허가실적,충북,8504.0
2011-01-01,주택건설인허가실적,충북,386.0
2011-02-01,주택건설인허가실적,충북,1216.0
2011-03-01,주택건설인허가실적,충북,2393.0
2011-04-01,주택건설인허가실적,충북,3356.0
2011-05-01,주택건설인허가실적,충북,4044.0
2011-06-01,주택건설인허가실적,충북,5034.0
2011-07-01,주택건설인허가실적,충북,5841.0
2011-08-01,주택건설인허가실적,충북,8838.0
2011-09-01,주택건설인허가실적,충북,9839.0
2011-10-01,주택건설인허가실적,충북,10775.0
2011-11-01,주택건설인허가실적,충북,12066.0
2011-12-01,주택건설인허가실적,충북,18010.0
2012-01-01,주택건설인허가실적,충북,431.0
2012-02-01,주택건설인허가실적,충북,1591.0
2012-03-01,주택건설인허가실적,충북,2583.0
2012-04-01,주택건설인허가실적,충북,6060.0
2012-05-01,주택건설인허가실적,충북,8234.0
2012-06-01,주택건설인허가실적,충북,10514.0
2012-07-01,주택건설인허가실적,충북,5712.0
2012-08-01,주택건설인허가실적,충북,13437.0
2012-09-01,주택건설인허가실적,충북,14283.0
2012-10-01,주택건설인허가실적,충북,15412.0
2012-11-01,주택건설인허가실적,충북,18264.0
2012-12-01,주택건설인허가실적,충북,24773.0
2013-01-01,주택건설인허가실적,충북,337.0
2013-02-01,주택건설인허가실적,충북,1712.0
2013-03-01,주택건설인허가실적,충북,3909.0
2013-04-01,주택건설인허가실적,충북,5775.0
2013-05-01,주택건설인허가실적,충북,7280.0
2013-06-01,주택건설인허가실적,충북,9095.0
2013-07-01,주택건설인허가실적,충북,11326.0
2013-08-01,주택건설인허가실적,충북,13518.0
2013-09-01,주택건설인허가실적,충북,15445.0
2013-10-01,주택건설인허가실적,충북,16273.0
2013-11-01,주택건설인허가실적,충북,18806.0
2013-12-01,주택건설인허가실적,충북,19267.0
2014-01-01,주택건설인허가실적,충북,467.0
2014-02-01,주택건설인허가실적,충북,2192.0
2014-03-01,주택건설인허가실적,충북,5038.0
2014-04-01,주택건설인허가실적,충북,7998.0
2014-05-01,주택건설인허가실적,충북,9311.0
2014-06-01,주택건설인허가실적,충북,10040.0
2014-07-01,주택건설인허가실적,충북,10718.0
2014-08-01,주택건설인허가실적,충북,11376.0
2014-09-01,주택건설인허가실적,충북,12974.0
2014-10-01,주택건설인허가실적,충북,13956.0
2014-11-01,주택건설인허가실적,충북,15939.0
2014-12-01,주택건설인허가실적,충북,16391.0
2015-01-01,주택건설인허가실적,충북,1390.0
2015-02-01,주택건설인허가실적,충북,2134.0
2015-03-01,주택건설인허가실적,충북,3726.0
2015-04-01,주택건설인허가실적,충북,7299.0
2015-05-01,주택건설인허가실적,충북,8801.0
2015-06-01,주택건설인허가실적,충북,11699.0
2015-07-01,주택건설인허가실적,충북,15540.0
2015-08-01,주택건설인허가실적,충북,17738.0
2015-09-01,주택건설인허가실적,충북,21910.0
2015-10-01,주택건설인허가실적,충북,27244.0
2015-11-01,주택건설인허가실적,충북,29814.0
2015-12-01,주택건설인허가실적,충북,31125.0
2016-01-01,주택건설인허가실적,충북,1403.0
2016-02-01,주택건설인허가실적,충북,5207.0
2016-03-01,주택건설인허가실적,충북,9535.0
2016-04-01,주택건설인허가실적,충북,12465.0
2016-05-01,주택건설인허가실적,충북,13335.0
2016-06-01,주택건설인허가실적,충북,17647.0
2016-07-01,주택건설인허가실적,충북,18479.0
2016-08-01,주택건설인허가실적,충북,20154.0
2016-09-01,주택건설인허가실적,충북,22172.0
2016-10-01,주택건설인허가실적,충북,23190.0
2016-11-01,주택건설인허가실적,충북,26233.0
2016-12-01,주택건설인허가실적,충북,29516.0
2017-01-01,주택건설인허가실적,충북,5796.0
2017-02-01,주택건설인허가실적,충북,8115.0
2017-03-01,주택건설인허가실적,충북,14648.0
2017-04-01,주택건설인허가실적,충북,15386.0
2017-05-01,주택건설인허가실적,충북,16119.0
2017-06-01,주택건설인허가실적,충북,16715.0
2017-07-01,주택건설인허가실적,충북,17405.0
2017-08-01,주택건설인허가실적,충북,19411.0
2017-09-01,주택건설인허가실적,충북,21746.0
2017-10-01,주택건설인허가실적,충북,22370.0
2017-11-01,주택건설인허가실적,충북,26761.0
2017-12-01,주택건설인허가실적,충북,30463.0
2018-01-01,주택건설인허가실적,충북,3259.0
2018-02-01,주택건설인허가실적,충북,5440.0
2018-03-01,주택건설인허가실적,충북,6831.0
2018-04-01,주택건설인허가실적,충북,8972.0
2018-05-01,주택건설인허가실적,충북,10742.0
2018-06-01,주택건설인허가실적,충북,15797.0
2018-07-01,주택건설인허가실적,충북,18319.0
2018-08-01,주택건설인허가실적,충북,19833.0
